date, pm25, pm10, o3, no2, so2, co
2021/7/26, 87, 28, 38, 15, 3, 5
2021/7/27, 63, 35, 83, 18, 3, 5
2021/7/28, 69, 44, 103, 21, 3, 5
2021/7/29, 78, 49, 131, 23, 3, 6
2021/7/30, 85, 49, 99, 24, 3, 6
2021/7/31, 92, 46, 104, 17, 3, 6
2021/8/1, 95, 37, 105, 20, 4, 6
2021/6/17, 44, 20, 45, 10, 2, 3
2021/6/18, 52, 39, 39, 19, 2, 5
2021/6/19, 76, 61, 69, 26, 4, 6
2021/6/20, 116, 63, 101, 28, 4, 7
2021/6/21, 115, 73, 89, 37, 4, 9
2021/6/22, 130, 65, 119, 38, 3, 6
2021/6/23, 117, 66, 83, 31, 4, 5
2021/6/24, 129, 52, 38, 22, 2, 5
2021/6/25, 127, 27, 43, 10, 2, 4
2021/6/26, 71, 57, 72, 24, 2, 6
2021/6/27, 114, 54, 65, 21, 3, 5
2021/6/28, 106, 43, 67, 17, 4, 6
2021/6/29, 83, 24, 64, 9, 2, 4
2021/6/30, 53, 39, 77, 18, 2, 5
2021/7/1, 78, 54, 44, 29, 3, 7
2021/2/2, 153, 91, 17, 37, 4, 11
2021/2/3, 172, 122, 28, 35, 4, 12
2021/2/4, 200, 120, 11, 34, 3, 11
2021/2/5, 232, 54, 33, 23, 2, 8
2021/2/6, 113, 69, 41, 29, 4, 11
2021/2/7, 147, 76, 43, 32, 3, 11
2021/2/8, 152, 82, 38, 31, 5, 12
2021/2/9, 165, 89, 46, 24, 3, 9
2021/2/10, 177, 84, 45, 19, 3, 7
2021/2/11, 174, 94, 45, 22, 3, 8
2021/2/12, 186, 96, 44, 14, 3, 8
2021/2/13, 188, 53, 35, 9, 3, 4
2021/2/14, 122, 58, 39, 10, 2, 5
2021/2/15, 129, 38, 30, 6, 2, 3
2021/2/16, 77, 37, 38, 9, 2, 3
2021/2/17, 68, 45, 36, 13, 4, 4
2021/2/18, 82, 31, 32, 9, 1, 3
2021/2/19, 71, 35, 40, 16, 1, 4
2021/2/20, 79, 71, 43, 23, 2, 6
2021/2/21, 120, 77, 45, 30, 3, 8
2021/2/22, 108, 79, 51, 31, 2, 9
2021/2/23, 158, 84, 60, 27, 2, 9
2021/2/24, 168, 73, 40, 20, 3, 8
2021/2/25, 154, 37, 29, 8, 2, 7
2021/2/26, 83, 28, 23, 10, 3, 7
2021/2/27, 72, 41, 21, 11, 2, 8
2021/2/28, 87, 17, 15, 7, 2, 6
2021/3/1, 34, 39, 27, 12, 1, 4
2021/1/5, 174, 81, 18, 24, 3, 9
2021/1/6, 163, 64, 12, 17, 2, 6
2021/1/7, 139, 52, 21, 13, 2, 5
2021/1/8, 107, 53, 17, 23, 1, 5
2021/1/9, 116, 73, 7, 29, 3, 6
2021/1/10, 160, 67, 21, 24, 2, 5
2021/1/11, 136, 66, 23, 28, 2, 7
2021/1/12, 119, 69, 23, 33, 4, 8
2021/1/13, 138, 101, 25, 46, 4, 15
2021/1/14, 182, 109, 26, 48, 3, 17
2021/1/15, 192, 112, 34, 45, 4, 15
2021/1/16, 197, 109, 20, 43, 4, 15
2021/1/17, 156, 59, 29, 16, 2, 5
2021/1/18, 92, 62, 26, 22, 2, 5
2021/1/19, 115, 77, 27, 27, 2, 8
2021/1/20, 154, 97, 3, 33, 3, 11
2021/1/21, 175, 98, 23, 34, 4, 11
2021/1/22, 171, 77, 37, 28, 5, 9
2021/1/23, 157, 98, 34, 28, 4, 8
2021/1/24, 181, 99, 13, 27, 4, 9
2021/1/25, 166, 58, 10, 22, 1, 9
2021/1/26, 145, 74, 22, 28, 3, 10
2021/1/27, 154, 78, 20, 23, 3, 10
2021/1/28, 160, 101, 24, 31, 3, 12
2021/1/29, 180, 72, 15, 25, 4, 10
2021/1/30, 163, 61, 24, 23, 3, 9
2021/1/31, 141, 60, 30, 25, 2, 7
2021/2/1, 132, 72, 38, 27, 3, 9
2020/10/2, 80, 29, 18, 10, 1, 6
2020/10/3, 63, 16, 21, 11, 1, 5
2020/10/4, 33, 22, 26, 9, 1, 5
2020/10/5, 51, 10, 24, 6, 2, 5
2020/10/6, 32, 18, 21, 9, 2, 5
2020/10/7, 48, 26, 22, 17, 3, 5
2020/10/8, 70, 26, 17, 15, 1, 4
2020/10/9, 78, 36, 9, 16, 1, 5
2020/10/10, 82, 38, 9, 15, 1, 5
2020/10/11, 82, 56, 10, 21, 3, 6
2020/10/12, 109, 48, 11, 22, 2, 6
2020/10/13, 91, 18, 12, 11, 1, 4
2020/10/14, 36, 19, 15, 11, 1, 4
2020/10/15, 34, 34, 16, 18, 2, 4
2020/10/16, 65, 39, 25, 16, 2, 4
2020/10/17, 77, 41, 28, 10, 1, 4
2020/10/18, 71, 38, 13, 12, 1, 3
2020/10/19, 88, 32, 16, 13, 1, 4
